customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,churn_percentage
8510-AWCXC,0.0,1.0,0.0,0.0,0.18055555555555555,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8213930348258706,0.15061947310243184,1,0.7197421,71.97421
6128-AQBMT,1.0,1.0,1.0,0.0,0.5694444444444444,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.35522388059701493,0.2550893515106854,0,0.2952625,29.526249
3594-BDSOA,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.021393034825870627,0.05559137803979367,0,0.007030832,0.7030832
0431-APWVY,0.0,0.0,1.0,1.0,0.38888888888888884,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,0.7149253731343282,0.2992527173913044,1,0.4397584,43.975838
5133-VRSAB,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11044776119402988,0.024922853721444364,0,0.40601605,40.601604
5996-DAOQL,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.021890547263681587,0.0023546886514369935,0,0.27821386,27.821386
6838-YAUVY,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7646766169154228,0.5831855655858512,0,0.03408403,3.408403
0484-JPBRU,1.0,0.0,0.0,0.0,0.5694444444444444,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.06965174129353235,0.11473493920412677,0,0.061077196,6.1077194
7883-ROJOC,0.0,0.0,1.0,0.0,0.2638888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2651741293532338,0.09668040714812087,0,0.064880766,6.4880767
0244-LGNFY,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7402985074626866,0.775262527634488,0,0.024620067,2.4620068
7274-CGTOD,1.0,0.0,0.0,0.0,0.861111111111111,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25323383084577117,0.30148074797347096,0,0.0012396466,0.12396466
4295-YURET,0.0,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5407960199004974,0.470287168386146,0,0.0027890084,0.27890083
3426-NIYYL,1.0,0.0,0.0,0.0,0.20833333333333331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33134328358208953,0.0881425018422992,1,0.37788832,37.788834
8225-BTJAU,1.0,1.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6069651741293532,0.09137228260869566,1,0.59929025,59.929024
4635-EJYPD,1.0,0.0,1.0,1.0,0.4444444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.006965174129353213,0.07069247420781137,0,0.00013283228,0.0132832285
1866-ZSLJM,1.0,0.0,0.0,0.0,0.29166666666666663,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.02238805970149252,0.046385639277818726,0,0.069087535,6.9087534
4636-TVXVG,1.0,0.0,1.0,1.0,0.861111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.01691542288557213,0.14333087693441415,0,0.001555701,0.1555701
4236-UJPWO,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.062189054726368154,0.005342667649226235,0,0.47844848,47.84485
9392-XBGTD,1.0,0.0,0.0,1.0,0.375,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.023383084577114438,0.06699636145910097,0,0.00088488957,0.08848896
3387-VATUS,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7621890547263681,0.053288504053058225,1,0.8488613,84.88613
6402-SSEJG,0.0,0.0,0.0,0.0,0.3472222222222222,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.42587064676616915,0.1773443257184967,0,0.11586641,11.58664
1143-NMNQJ,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6711442786069651,0.01955140014738394,1,0.9067533,90.67533
1169-SAOCL,1.0,0.0,0.0,0.0,0.6805555555555555,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8796019900497513,0.5950741525423731,0,0.22834188,22.834188
1110-KYLGQ,0.0,0.0,0.0,0.0,0.875,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.8955223880597015,0.7806857958732499,0,0.20193885,20.193886
9929-PLVPA,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.021393034825870627,0.010881079587324984,0,0.21710685,21.710686
3518-PZXZQ,0.0,0.0,1.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3686567164179104,0.006367446573323508,0,0.2623635,26.23635
2371-JUNGC,1.0,0.0,0.0,0.0,0.15277777777777776,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019900497512437804,0.02394988946204864,0,0.10547678,10.547678
7693-QPEFS,1.0,1.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5442786069651742,0.44097158253500374,0,0.028301913,2.8301914
0924-BJCRC,0.0,1.0,1.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.708457711442786,0.6096398305084747,0,0.38501453,38.501453
5074-FBGHB,1.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8597014925373135,0.7933170596904938,0,0.2337887,23.37887
2351-BKRZW,0.0,0.0,1.0,1.0,0.5972222222222222,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5666666666666667,0.37471789793662497,0,0.0059245927,0.59245926
4455-BFSPD,0.0,0.0,1.0,0.0,0.8472222222222222,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.8248756218905472,0.7350658621960207,0,0.052066304,5.20663
0415-MOSGF,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2601990049751243,0.00511238025055269,1,0.522336,52.2336
1724-BQUHA,1.0,1.0,0.0,0.0,0.06944444444444445,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.708955223880597,0.05500414517317613,1,0.70823616,70.823616
3948-KXDUF,1.0,0.0,0.0,0.0,0.9166666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5024875621890547,0.5121073599852617,0,0.019568767,1.9568768
2323-ARSVR,1.0,0.0,1.0,0.0,0.9305555555555555,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9233830845771144,0.842972780029477,0,0.0313711,3.1371102
0815-MFZGM,0.0,0.0,1.0,0.0,0.5833333333333333,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8034825870646766,0.4761191967575535,0,0.034410097,3.4410098
4826-XTSOH,1.0,1.0,1.0,0.0,0.013888888888888888,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6746268656716418,0.009908115327929257,1,0.8582119,85.82119
5480-XTFFL,0.0,0.0,1.0,1.0,0.4305555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.027363184079601977,0.08033575902726604,0,0.00017166712,0.017166713
8295-FHIVV,1.0,0.0,0.0,0.0,0.09722222222222221,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.011442786069651711,0.01941898489314665,0,0.22150746,22.150745
2495-INZWQ,1.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.2616915422885572,0.020069546794399415,1,0.80592006,80.592
9086-YJYXS,1.0,0.0,1.0,1.0,0.4722222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5865671641791045,0.3170827192336036,0,0.09886844,9.886844
1179-INLAT,1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.011940298507462671,0.007973701179071483,0,0.06340497,6.340497
7909-FIOIY,0.0,0.0,1.0,1.0,0.2638888888888889,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06567164179104479,0.0500644804716286,0,0.03823873,3.823873
4139-SUGLD,1.0,0.0,1.0,1.0,0.4305555555555555,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1706467661691542,0.12406733603537216,1,6.693951e-05,0.006693951
6857-VWJDT,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7701492537313434,0.011013494841562272,1,0.9119154,91.19154
6351-SCJKT,1.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2298507462686567,0.01234916175386883,0,0.18538383,18.538383
5468-BPMMO,1.0,0.0,1.0,0.0,0.6388888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.013432835820895522,0.09801031687546059,0,0.01329768,1.329768
5624-BQSSA,0.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.026865671641791017,0.0024122605011053797,1,0.3265125,32.65125
0197-PNKNK,0.0,0.0,1.0,1.0,0.9583333333333333,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6587064676616915,0.6734294399410465,0,0.008885034,0.88850343
2439-QKJUL,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019900497512437804,0.012642778187177598,0,0.14269166,14.269166
1194-SPVSP,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.013930348258706454,0.0022625736919675756,0,0.16439027,16.439026
9534-NSXEM,1.0,0.0,0.0,0.0,0.3611111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.023880597014925342,0.06856807295504791,0,0.023015179,2.301518
2408-WITXK,0.0,1.0,0.0,0.0,0.1388888888888889,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.16368159203980104,0.037974392041267506,1,0.6829209,68.29208
8929-KSWIH,1.0,0.0,0.0,0.0,0.3472222222222222,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8064676616915423,0.2894136882829772,0,0.005833107,0.5833107
2250-IVBWA,1.0,0.0,1.0,1.0,0.8888888888888888,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6248756218905472,0.5913031963890937,0,0.07373361,7.373361
1810-MVMAI,1.0,0.0,1.0,1.0,0.41666666666666663,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4910447761194029,0.23031042741341198,0,0.10785491,10.785491
9506-UXUSK,1.0,0.0,0.0,0.0,0.18055555555555555,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5164179104477612,0.1072851418570376,0,0.40458292,40.45829
1229-RCALF,0.0,0.0,1.0,0.0,0.8888888888888888,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.962686567164179,0.8516200718496685,0,0.1681218,16.81218
3572-UOLYZ,0.0,0.0,0.0,1.0,0.6388888888888888,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6621890547263681,0.455836634119381,0,0.05187658,5.187658
1429-UYJSV,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.014427860696517386,0.030040991156963893,0,0.008229094,0.82290936
5577-OTWWW,0.0,0.0,0.0,0.0,0.20833333333333331,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.014925373134328346,0.03423222181282241,1,0.103363186,10.336319
6100-QQHEB,1.0,0.0,1.0,1.0,0.2361111111111111,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7393034825870646,0.1744542188651437,1,0.6441874,64.41874
6366-XIVKZ,0.0,0.0,1.0,1.0,0.18055555555555555,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.44676616915422884,0.09404937361827562,0,0.088525355,8.852535
3470-OBUET,0.0,0.0,1.0,1.0,0.9305555555555555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.554726368159204,0.5605655858511422,0,0.002275178,0.2275178
2770-NSVDG,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.10796019900497511,0.07921886514369934,0,0.12205379,12.205379
9375-MHRRS,1.0,0.0,0.0,0.0,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.31641791044776113,0.033201685703758296,0,0.18783432,18.783432
2634-HCZGT,1.0,1.0,1.0,0.0,0.736111111111111,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.4159203980099502,0.3718738485630067,1,0.013706582,1.3706582
7503-QQRVF,1.0,1.0,1.0,0.0,0.2222222222222222,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5577114427860697,0.13566806374355198,1,0.68245184,68.245186
4860-YZGZM,1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.01741293532338306,0.021347641857037587,0,0.117937215,11.793721
6599-GZWCM,0.0,0.0,0.0,0.0,0.18055555555555555,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5611940298507463,0.11125759948415624,0,0.22755373,22.755373
2691-NZETQ,1.0,0.0,0.0,0.0,0.125,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6676616915422885,0.08734801031687547,1,0.76534605,76.53461
4404-HIBDJ,0.0,0.0,0.0,0.0,0.3472222222222222,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5577114427860697,0.21460482682387622,1,0.114076555,11.407656
5533-NHFRF,1.0,1.0,0.0,0.0,0.09722222222222221,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.2601990049751243,0.03060519528371408,0,0.24702045,24.702045
7037-MTYVW,1.0,0.0,1.0,1.0,0.5277777777777778,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6681592039800995,0.3796287767133383,0,0.055393107,5.539311
4760-THGOT,0.0,0.0,1.0,0.0,0.5972222222222222,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7547263681592039,0.4729297162859249,0,0.22160207,22.160206
7295-JOMMD,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7945273631840796,0.04563144804716287,1,0.8231917,82.31917
4016-BJKTZ,0.0,0.0,0.0,0.0,0.3472222222222222,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.9019900497512437,0.3234444086219603,0,0.010937915,1.0937915
6584-VQMYT,1.0,0.0,0.0,1.0,0.375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.3776119402985074,0.18049350589535743,0,0.022141978,2.2141979
9838-BFCQT,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.07810945273631842,0.21318280213706708,0,0.0015027097,0.15027097
2790-XUYMV,1.0,0.0,0.0,1.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.6686567164179105,0.6941956061164334,0,0.06120516,6.120516
0581-MDMPW,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.7034825870646766,0.2386641028002948,0,0.19904703,19.904703
5013-SBUIH,0.0,0.0,0.0,0.0,0.6944444444444444,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9094527363184081,0.6391799465733236,1,0.108887225,10.888722
1023-BQXZE,1.0,0.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5582089552238805,0.497115650331614,0,0.007830931,0.7830931
9163-GHAYE,0.0,0.0,0.0,0.0,0.20833333333333331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3044776119402985,0.08483787767133383,0,0.09946131,9.946131
3904-UKFRE,1.0,0.0,0.0,0.0,0.05555555555555555,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6154228855721392,0.03870555453205601,0,0.29832193,29.832193
5353-WILCI,0.0,0.0,0.0,0.0,0.38888888888888884,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3761194029850746,0.17532355379513637,0,0.10447967,10.447968
0709-TVGUR,0.0,1.0,0.0,0.0,0.125,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5601990049751243,0.07172301031687547,1,0.8266488,82.66488
0058-EVZWM,0.0,0.0,1.0,0.0,0.7638888888888888,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7119402985074627,0.571066691230656,0,0.14872646,14.872646
6023-YEBUP,1.0,0.0,0.0,0.0,0.041666666666666664,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8228855721393035,0.03799166359616802,1,0.94858205,94.85821
7209-JCUDS,1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7626865671641792,0.12076846904937362,1,0.7136627,71.36627
7009-PCARS,1.0,0.0,0.0,1.0,0.7638888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.008457711442786064,0.11531641488577747,0,0.009521402,0.9521402
0519-DRGTI,0.0,0.0,1.0,1.0,0.2777777777777778,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.020895522388059695,0.05096260132645543,0,0.06644711,6.644711
1017-FBQMM,0.0,0.0,1.0,1.0,0.861111111111111,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8736318407960199,0.7718657885040532,0,0.19331451,19.331451
3001-CBHLQ,1.0,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8621890547263681,0.3859098655121592,1,0.57125425,57.125427
1985-MBRYP,0.0,0.0,0.0,0.0,0.5972222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.013930348258706454,0.08972572770817983,0,0.0005680263,0.056802634
6158-DWPZT,1.0,0.0,1.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05820895522388059,0.029914333087693448,1,0.62965834,62.965836
9372-TXXPS,0.0,0.0,1.0,0.0,0.8333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41393034825870645,0.40109731945467947,0,0.000121842786,0.012184279
3259-QMXUN,1.0,0.0,1.0,0.0,0.8055555555555555,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6751243781094527,0.5631102616064849,0,0.028473483,2.8473485
1015-JPFYW,1.0,0.0,0.0,1.0,0.09722222222222221,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.011940298507462671,0.015745900884303613,0,0.018300887,1.8300887
6645-MXQJT,1.0,0.0,1.0,1.0,0.027777777777777776,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7845771144278606,0.02120371223286662,0,0.25047737,25.047737
4360-QRAVE,1.0,1.0,0.0,0.0,0.5138888888888888,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.18308457711442783,0.15141396462785559,0,0.12647507,12.647507
8433-WPJTV,0.0,1.0,1.0,1.0,0.9027777777777777,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.8522388059701492,0.7791889277818719,0,0.058624398,5.8624396
5804-JMYIO,0.0,0.0,1.0,1.0,0.5416666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.014925373134328346,0.08727316691230658,0,0.00012512962,0.012512962
3763-GCZHZ,1.0,0.0,1.0,0.0,0.9166666666666666,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8537313432835821,0.7933400884303612,1,0.2659534,26.595339
6484-LATFU,1.0,0.0,0.0,0.0,0.9444444444444444,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.06268656716417911,0.19083916728076644,0,0.009741852,0.9741852
7599-NTMDP,0.0,0.0,1.0,1.0,0.861111111111111,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3029850746268657,0.34641557663964634,0,0.00059591857,0.059591856
0772-GYEQQ,1.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6975124378109452,0.030173406411201184,1,0.6996216,69.96216
0536-ACXIP,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.908457711442786,0.9401598194546796,0,0.037965383,3.7965384
0936-NQLJU,0.0,0.0,1.0,0.0,0.5694444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.023880597014925342,0.10081406595431099,0,0.0008363967,0.083639674
4831-EOBFE,1.0,0.0,1.0,1.0,0.40277777777777773,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.7601990049751244,0.3050329310980104,1,0.3166514,31.66514
1575-KRZZE,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.36766169154228856,0.02540645725865881,0,0.1877374,18.77374
3251-YMVWZ,1.0,0.0,0.0,0.0,0.736111111111111,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.057711442786069655,0.14990558216654387,0,0.059353743,5.9353743
4102-OQUPX,1.0,1.0,1.0,0.0,0.013888888888888888,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5587064676616916,0.00856669123065586,1,0.80189955,80.18996
9170-GYZJC,0.0,0.0,1.0,1.0,0.5694444444444444,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6134328358208956,0.38299097273397203,1,0.19289787,19.289787
4884-LEVMQ,1.0,0.0,1.0,0.0,0.5416666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.021890547263681587,0.09096352247605012,0,0.0017952328,0.17952327
8857-CUPFQ,1.0,0.0,1.0,0.0,0.875,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.009950248756218888,0.14250759948415626,0,0.00027068815,0.027068814
7610-TVOPG,1.0,0.0,0.0,0.0,0.20833333333333331,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6666666666666666,0.08059701492537313,0.043593404568902,0,0.12194742,12.194742
3638-DIMPH,0.0,0.0,1.0,0.0,0.18055555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.254228855721393,0.06823991341193811,0,0.0075188964,0.75188965
1845-ZLLIG,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31741293532338305,0.005774456521739131,0,0.35487893,35.487892
